id,attr_x_chest_acc,attr_y_chest_acc,attr_z_chest_acc,attr_x_thigh_acc,attr_y_thigh_acc,attr_z_thigh_acc,attr_x_waist_acc,attr_y_waist_acc,attr_z_waist_acc,attr_x_chest_gyr,attr_y_chest_gyr,attr_z_chest_gyr,attr_x_thigh_gyr,attr_y_thigh_gyr,attr_z_thigh_gyr,attr_x_waist_gyr,attr_y_waist_gyr,attr_z_waist_gyr
603.0,1.2940661,-8.149861999999999,-0.22864626,-17.176003,19.608511,1.8584990000000001,5.199008999999999,-0.22924481,6.0824695,-0.78736544,-0.34079640000000005,-0.021167807,-0.09659638,3.5960176,-0.56093365,-0.24188936,0.022150502000000002,-0.28843465
604.0,1.6579846999999999,-11.07438,0.8451531999999999,-10.084377,19.595942,-2.1930888,19.607914,-2.2679076,0.79607207,-0.4266495,-0.33835295,-0.04010463,0.31604309999999997,2.4821047999999997,-0.018179879,0.42670265,-0.8300065000000001,-0.6467071
605.0,0.3633201,-8.69155,1.1976993999999999,-7.261015400000001,14.493898000000002,-2.3175871,19.607914,-3.6679169999999996,-16.989853,0.34181893,-0.17219761,-0.0055907443000000005,0.23632516,-1.888636,1.0209019,0.30391872,-2.3342621,-0.46741816
606.0,0.26815059999999996,-3.095703,0.28550854,-5.3761797,10.644621,0.39145198,19.607914,7.0515227,3.5930982000000005,0.8237916,0.061763793,0.25616503,0.09032838,-0.47173402,1.4527836,0.46518713,-6.887040600000001,0.4980544
607.0,-0.047285482000000004,1.7423803,-0.5542577,-4.196437,4.88058,1.7729063000000003,19.607914,6.443994,-2.4947581000000003,0.8048548000000001,0.20714971,0.21157184,0.53259486,0.6788307,1.2936531999999998,0.5638419,5.1494480000000005,0.6904769000000001
608.0,0.044292733,4.382586,-1.6364368,-4.4603977,1.1061212,-0.48961425,19.326595,1.210269,0.8367735000000001,0.55042946,0.32626843,0.14040604,0.97333413,1.0114468,1.1775888,-0.4095719,2.9753785,0.41467124
609.0,0.41718966,5.137358,-1.4508862,-2.156577,-1.4413095,-1.8249803,14.2862015,-0.8379706,2.0620062,0.19001894,0.2667091,-0.04560242,0.7891581999999999,0.9754056999999999,1.3180878,-0.6594158,0.8407099,0.14589056
610.0,0.39683893,3.5529952000000007,-0.46806642,-0.2777274,-3.8792052000000004,-2.2439656,9.780911999999999,-1.8776526000000002,1.4676456,0.026307046,0.087725565,-0.23985757,0.095215306,1.3678867000000001,1.2713566,-0.48440287,0.16295493,-0.07921328400000001
611.0,0.504578,0.79607207,0.05566519,0.22864626,-4.2538977,0.56563014,6.7043633,-1.4598645000000001,-1.2156559,-0.035695776,0.026028171,-0.31071794,-0.40355617,1.3770497,1.0480855,-0.1533139,0.09087284,-0.15343341
612.0,0.7613561,-2.2691047,0.38486794,0.74998367,-4.0384197,3.020884,3.7954082000000002,-0.5482722,-3.1890767,0.04463301,0.055349708,-0.2664302,-0.5217586,0.32727772,1.0658005,0.019255528,0.18158633,-0.041645072000000005
613.0,0.32800564,-3.1896752999999998,0.40342298,1.0636241000000002,-3.8319199999999998,2.0691888,0.504578,-0.38965634,-2.0207062,0.12435092,0.10818955,-0.21297950000000002,-0.31223179999999995,-0.30435696,1.0691602,0.21625957,0.35965353,0.19903584
614.0,0.010773907,-2.835932,0.55605334,0.23463176,-2.3235726000000003,0.6428431,-3.2956185,-0.7164649000000001,-0.4285621,0.24835657,0.10818955,-0.108826965,-0.18700445,-0.0013677962,0.81168056,0.38363662,0.6082757,0.37038353
615.0,0.21009120000000003,-0.36511576,-0.7224503999999999,-0.61530983,0.038905777,0.25857377,-7.9325886,-1.0893618,-2.9514522999999997,0.33876459999999997,0.142398,-0.13051268,-0.5049598,0.26283142,0.21669781,0.53635293,1.0823071000000002,0.3627477
616.0,-1.6310499,4.244321,1.2246342,-1.4598645000000001,1.0600328,-0.23104046,-7.162254300000001,-0.6775591,-3.8115692,0.26118475,0.14759035,-0.108826965,-0.61522096,-0.013890535,-0.3929457,0.4505264,1.2234169,0.26073322
617.0,-3.3357214999999996,18.170794,2.7257986,-0.28311434,2.0111293999999997,0.31663316,-4.156333999999999,0.770933,-2.5713725,-0.8121055,0.052295372,-0.33057106,-0.5019055,-0.23105313,-0.52977955,0.22633885,0.448229,-0.026984308
618.0,-18.015171,19.608511,3.8325183,0.15622166,1.9183542000000002,0.093972415,-1.1689690000000001,1.4425066,-0.6183026,0.5938009,0.008313082,-0.2138958,-0.30673403,-0.49983382,-0.52733606,0.18571632,-0.49006000000000005,-0.16045836
619.0,-1.3820529,19.608511,-19.595942,0.46507367,1.602918,-2.0033484,1.8369513,1.1617863000000002,0.53570265,-0.07540201,0.6170403,0.018233001000000002,-0.08804427,-0.46257105,-0.55910105,0.10905272,-1.0551105,-0.24964468
620.0,-4.0360255,19.608511,-2.7156234,0.35194764,0.55964464,-3.4171242999999993,3.4195184999999997,0.8050503000000001,0.84096336,-0.8160761,0.95148903,-0.104245484,-0.34674570000000005,-0.27686802,-0.49587650000000005,-0.05862979,-1.4109395,-0.25330988
621.0,-8.780136,19.608511,3.7074212999999996,0.2172738,-0.19572599,-0.7110779,5.9531827,0.044292733,0.9211690999999999,0.49178636,-0.9067630999999999,0.08084668,-0.7648829,-0.46043304,-0.27474326,-0.17438875,-1.2249309,-0.13785635
622.0,-5.729325,19.608511,-0.89184016,-0.7152678000000001,0.641646,7.0455369999999995,5.346851,-0.28670564,0.6572084,0.49178636,-0.61171514,0.07901409,-0.48480123,-1.0147933,0.006865591,-0.08734045,-0.46623626,-0.07005031
623.0,-1.6759412,17.475876,-3.5871127,-13.156737,17.940351,-11.043854,2.5725696,-0.29628247,0.3309984,-0.0014873222,0.045270428,-0.104245484,0.46326163,-0.855052,0.10735293,0.09133763,0.09973039,-0.034620125
624.0,-0.31304187,9.317635000000001,-0.6967127,-19.60911,19.608511,11.288661,0.15502456,-0.6266823,-0.65660983,-0.45291674,-0.08026238,-0.056597993,0.80901134,1.0352706,-0.14249095,0.1762479,0.44059318,0.008140443
625.0,1.412579,1.7262194,-1.6178818000000001,-19.090168,19.608511,-0.15203181,-1.2318168,-0.14604631,-2.9903579,-0.7186431,-0.21617989,0.043278477999999995,0.4815876,0.10767164,-1.7341003000000001,-0.025337633,0.5847574000000001,0.009056741
626.0,1.7513584999999998,-4.554370400000001,-0.9391255999999999,-17.881096,19.486407999999997,1.8034325,-0.5722142,0.05267244,-2.3175871,-0.8316531999999999,-0.26535454,0.09917265,0.64041257,-1.6525365,0.15927647,-0.18110827,0.44853443,-0.08410021
627.0,2.2068555,-8.830414999999999,-0.41838676,-11.429919,17.237654,-3.1854854,5.492897,-0.84694886,1.7280151000000001,-0.8194359,-0.35057026,0.14010061,1.1211635,2.7502747000000003,0.12140283,0.13073844,-0.30099723,-0.23803824
628.0,2.0027497,-9.56723,1.0211270000000001,-5.9621606,15.458163,-1.6274586000000002,19.607914,-2.6264392999999995,-1.5634137,-0.3197481,-0.34659964,-0.002536416,1.1217743,1.4799805,0.58107895,0.6053807,-1.9848473000000002,-0.64976144
629.0,0.02633622,-6.4817023,1.1360487,-4.189853,12.188282000000001,-0.51954174,19.607914,2.4091654,-5.8945246,0.3864121,-0.16150746,0.21370989,0.5179341,-1.2527252,1.0670222,0.57392114,-5.310703,-0.16992678
630.0,-0.6254852,-1.6256628999999998,0.43873745,-1.4945803999999998,7.688380199999999,1.2910733,19.607914,4.945224,-3.2142158,0.679322,0.008007646,0.34626764,-0.057195574000000006,-1.9149032,1.0486963,0.80971515,-0.5661126999999999,0.5004978
631.0,-0.64703304,2.3983915000000002,-0.81402856,0.13826515,1.3599066,0.75357497,19.607914,3.9785647000000006,-0.42975920000000006,0.63778317,0.1301807,0.24364227,0.25342939999999997,0.19197106,0.8556628000000001,-0.11880001400000001,3.6476357000000004,0.10587889
632.0,-0.5662286999999999,3.6948519,-1.6304513,-1.13964,-1.6873136999999998,-1.5221136999999998,19.607914,0.065242,1.1270704,0.38824472,0.16561088,0.034115493,0.4379107,1.0584833999999999,0.79366004,-0.6752983,0.9002693000000002,-0.035536423
633.0,-0.06284779,3.2980127,-1.1623849,0.076614454,-2.731784,-0.7751228,17.596785,-0.8655039000000001,0.012569559,0.1606974,0.057182297,-0.11463019,-0.10423219,1.133009,1.042893,-0.7455478,0.88744116,-0.044088535
634.0,0.4189853,1.6573862000000001,0.1933318,-0.035314474,-3.8139634,1.6166847,13.2429285,-0.6793547,-1.8459294999999998,0.12526722,-0.10897305,-0.23466522,-0.59445155,1.3947648000000001,1.1934713,-0.3402387,0.77626365,-0.115254335
635.0,0.9911995000000001,-1.039682,0.5327099000000001,-0.81163436,-4.9158945,1.2240356000000001,10.465055,-0.40342298,-2.2631192,0.18482658,-0.08178954599999999,-0.27223343,-0.38492477,1.4286678,1.2728838,0.03910865,0.24725434,-0.16626158
636.0,0.65660983,-2.148796,0.8403648000000001,-0.81761986,-2.058415,0.91578215,4.909311,0.27593175,-1.9045875,0.3021127,-0.013067201,-0.2636813,-0.5611594,0.6024725000000001,1.1055068000000001,0.06659759,0.17914286,-0.19252878
637.0,0.66498953,-2.8963853999999998,0.9307459000000001,-1.6232687,-0.62009823,0.4914099,0.050278235,0.29149407,-1.6519991000000003,0.48017994,0.010756545,-0.1821308,-1.0962774,-0.9265232,0.53159887,0.006732791700000001,0.54413486,-0.17786802
638.0,0.8110358,-2.0787656,0.38067806,-1.8519150000000002,0.11552023,-0.1604115,-4.818331,-1.661576,0.2813187,0.6118214,-0.019175857,-0.20198391,-0.9438665,-0.6018483,0.014501408,0.059878074,0.7756528,-0.0049931593
639.0,-0.59017074,0.49739540000000004,0.23463176,-0.39145198,1.0319009,-0.02633622,-7.8003089999999995,-3.0364463,-2.130241,0.77919847,-0.121190354,-0.23008372,-0.4432624,-0.2652616,-0.49557108,0.19701731,0.97540575,0.20483905
640.0,-3.0597897,8.902241,1.5298948,0.4165911,1.0193313,-0.009576807,-9.906608,-1.7345991000000003,-5.418078400000001,0.41420648,-0.19541049,-0.20412195,-0.22976501,-0.35230988,-0.8740021000000001,0.058045477000000005,0.95402545,0.22041611
641.0,-6.3703723,19.608511,2.3971944,0.80445176,0.8038531999999999,-1.4119805,-4.611831,0.22146365,-3.7415388,-0.27729297,-0.22839720000000002,-0.54590106,-0.070023745,-0.06245432,-0.9454733000000001,-0.11544026,-0.030383911,0.090607256
642.0,-12.009914,19.608511,-8.492233,0.26036942,0.5554548,-2.9634232999999996,-0.029927522,1.4275428,-0.694917,0.79355377,0.28503504,0.07046197,0.0802491,0.07987728,-0.90210193,-0.21409499999999998,-1.0019652000000001,-0.102426164
643.0,0.10354923,19.608511,-13.290214,-0.06883330000000001,-0.038307227,-3.256713,3.1495724,1.8285716,0.75836337,-0.54210305,1.1955296999999998,-0.0028418526,-0.26366803,-0.6247558000000001,-0.78084517,-0.26143706,-1.3205314,-0.23773281
644.0,-4.2718544000000005,19.608511,0.7224503999999999,-0.0011971008,-0.47225627,-0.26755205,5.804742,1.4700398000000001,1.1665748,0.11579881,-0.31697267,0.056717515,-0.98937595,-1.0581646999999998,-0.48396462,-0.29900527,-1.2350103000000001,-0.27530104
645.0,-7.452551400000001,19.608511,-0.053869538,-0.7517793,0.61052144,11.159374,7.1580644,0.5602431999999999,1.4933833,0.48506686,-0.9156206,0.35115457,-1.0183921,-1.1455183999999998,-0.15898432,-0.25013605,-0.922858,-0.23070787
646.0,-2.31639,19.608511,-4.689044,-5.445612000000001,10.111312,-5.5030727,5.303157,-0.33698390000000006,1.4030021000000001,-0.13923743,-0.61263144,0.20607406,0.31818113,-1.0007434000000002,-0.034367807,-0.09864146,-0.44210708,-0.21635254
647.0,-2.3517046,17.467497,-1.4317327,-19.60911,19.608511,1.2336124,2.2200236,-0.94690675,0.694917,-0.70245516,-0.39638513,-0.019029781000000003,1.1181091,1.3446738,-0.33002657,0.017422935,0.30070505,-0.19955374
648.0,-0.20051439,7.9008656,-1.3006501,-19.60911,19.608511,4.3418846,-0.49739540000000004,-0.9768343,-0.84694886,-0.67221737,-0.54696345,0.07504347,0.26503587,1.4729555,-1.2469354,0.0009295716999999999,0.72464556,-0.15496057
649.0,1.62686,0.50996494,-1.2563573000000001,-19.321806,19.608511,2.6461914,-1.5269021,-0.18195933,-2.5743654,-0.696652,-0.320027,0.0041830987,0.3948447,-1.9927883999999998,0.14736459999999998,-0.2272286,0.8052798000000001,-0.09540121
650.0,1.6286557,-4.917092,-0.34237084,-12.835914,19.608511,-2.96881,-0.7625531999999999,0.43754035,-2.9843724,-0.77881336,-0.44067287,-0.04835131,0.36369058,2.333359,-0.12019437599999999,-0.53266126,0.62996143,-0.132664
651.0,1.3066356000000001,-9.585785000000001,0.6183026,-6.381745,15.995063,-1.6280571000000001,2.9783869,2.0458453000000003,3.2495303,-0.45871997,-0.7106753,-0.09202818,0.83222425,1.3846854,-0.0071843043,0.103249505,-0.011141655,-0.20657869
652.0,1.541866,-10.532093,1.7902644,-3.8420951,12.734758,-1.0115502,18.900427,1.4059948999999998,7.654263,0.33693203,-0.54818517,-0.0037581474,0.8737630999999999,-2.4023738,0.77044713,0.6741031,-0.42714090000000005,-0.53186446
653.0,0.62728083,-6.261436,0.95947635,-1.7112557000000002,9.882666,-0.09876082,19.607914,0.9127894,-11.268311,0.79599726,-0.19388331,0.21890223,0.7512846,-2.0398252,1.138188,0.20862375,-3.1039524,-0.79392564
654.0,0.25677812,-0.22685061,-0.12808979,1.5328877,5.583876999999999,1.3413515,19.607914,5.3540335,-5.4091,0.86533046,-0.019786723,0.37558916,0.68531114,-0.44180164,1.0981763999999998,0.37019759999999996,-4.8177347,0.45651552
655.0,0.31783026,4.2640734,-1.1025299,-3.0561984,0.8702923,-1.0923545000000001,19.607914,3.9288849999999997,-3.9959226,0.59899324,0.05840403,0.11902577,0.88598037,1.0282456,0.96897835,0.005816495,5.2536005999999995,0.7708056999999999
656.0,-0.37349546,4.9218802,-1.6232687,-1.7471686999999998,-0.8882488000000002,-1.1162965,16.157870000000003,1.3856442,2.1003133999999997,0.22483826,0.025111876,0.03716982,0.24762617,0.58200854,1.346493,-0.24738714,1.6342238000000002,0.7439276
657.0,-0.30406362,3.2130187,-0.41599256,-0.038905777,-2.8407204,-0.8547299999999999,10.884041,-1.340753,1.5526398000000001,-0.036306635,-0.21984509,-0.12715292,-0.34674570000000005,0.8095558,1.4857703000000002,-0.28953686,0.75457793,0.24851592
658.0,0.23702596,0.75118077,0.08259996,0.15682021,-3.7858315,1.5699978,7.077858999999999,-2.835932,0.9403226999999998,-0.06837706,-0.3386584,-0.25390747,-0.39042255,1.2454082,1.342217,0.05651831,-0.119264804,-0.0718829
659.0,0.36272156,-1.5604209999999998,0.3764882,-0.95468795,-3.4362779999999997,0.65301853,2.7503393,-2.1170728,-0.12150574,-0.026838228,-0.2891783,-0.33698514,-0.2062467,0.92317677,1.306176,0.15028612,0.09973039,-0.09143059
660.0,0.76195467,-2.5372553,0.17956513,-1.555034,-1.4814123,-0.57879823,-0.62967503,-1.3940238999999999,-2.0853498,0.06845675400000001,-0.1337131,-0.36966643,-0.33147407,0.61682785,1.1342173999999998,-0.04244186,0.9170681,0.06708894
661.0,0.36870706,-3.328539,0.4369418,-2.5192987999999996,-0.7368156,0.47824179999999994,-6.7504516,-0.92655605,-2.4372973,0.2654608,-0.07842979,-0.29422456,-0.7621340999999999,0.053915508,0.44119078,0.14448291,1.2215843000000002,0.24301814
662.0,0.23642741,-2.7275944,-0.33997664,-1.7316063999999998,1.2587515,2.12246,-9.924564,0.19393034,-3.7882257000000004,0.43925196,-0.08514930000000001,-0.18854488,-0.6928009,-0.49586320000000006,-0.20510463,0.3524825,1.2591525,0.35694447
663.0,-0.15442601,-0.14065935,0.9068039000000001,0.1592144,2.018312,0.83737206,-8.009203,0.6823475,-5.519832,0.8213482,-0.062241856,-0.13692677,-0.49457508,-0.9537066999999999,-0.74236065,0.46579802,1.1088797,0.23141168
664.0,-2.3247697,7.583634,2.3864205000000003,1.127669,1.7848773999999998,-0.33159694,-4.605247,0.9247603999999999,-3.7858315,0.34853846,-0.2180125,-0.10913239999999999,-0.36843142,-0.12659517,-1.0254967,0.46243826,0.6073594,0.102519125
665.0,-3.8121676,19.608511,4.010886,1.3778629999999998,1.2449848999999997,-2.2505496,-2.4636335,1.4209588,-0.8487445,-0.27607125,-0.16211832,-0.44999522,-0.05658471,0.7112065,-1.1461426000000001,0.27215374,-0.7457071,-0.031260364
666.0,-12.829928,19.608511,-6.796540299999999,0.7374141,0.20470424,-3.6559459999999997,1.6891093000000001,1.7998412,0.4842273,0.8897651,0.24319077,0.038391552999999995,0.020689745,0.3862262,-1.2136432,0.16097628,-1.5346396,-0.15434971
667.0,-0.02873042,19.608511,-17.489643,0.15622166,-0.4309563,-1.8136078000000002,5.230732,1.0839748,2.3517046,-0.8860201999999999,1.2086632,-0.065150104,-0.49274248,-0.68400973,-1.1094906,0.11607768,-1.6058053999999997,-0.16381812
668.0,-5.5539494000000005,19.608511,2.4127567,0.88645315,1.2725182,8.078635,8.078635,-0.073621705,1.8938134999999998,-0.4226789000000001,-0.28001532,-0.19007204,-0.7044073000000001,-1.5325016000000002,-0.7298379,0.0891996,-1.2973185,-0.08837626
669.0,-6.627150500000001,19.608511,-1.1468226000000001,-1.6801311,2.9125464,-1.9057846,7.603386,-0.3196259,0.89423436,0.30913764,-1.2060871000000002,0.026174247,-0.027874042999999998,-1.7624923,-0.5471891999999999,0.07270624,-0.54045635,-0.04195051
670.0,-3.208829,19.608511,-3.5883097999999998,-18.532318,19.608511,-11.422138,3.1986535,-1.0845733999999998,0.26635495,-0.20001853,-0.27696097,-0.30888534,0.93546045,-0.38193685,-0.5331393,-0.008233407,0.45464309999999997,0.012721932
671.0,-3.5799300000000005,16.49186,-2.0500352,-19.60911,19.608511,13.145365,0.17477672,0.3345897,-0.3800795,-0.3851107,-0.17494649,-0.5284914000000001,-0.40477788,2.3009832,-1.6998919,0.01681207,1.0936081,-0.16534528
672.0,-2.0763714,7.4561424,-1.8884265,-19.209278,19.608511,-0.99538934,-4.660912000000001,-0.38845924,-2.2224178,-0.5344671999999999,-0.36156583,-0.33545798,-0.032760967,-1.9750735000000001,0.17424268,0.08461811400000001,0.9769329,-0.16045836
673.0,0.43155485,2.168548,-1.2856863,-15.7586355,19.608511,-1.5101427,-2.4319102999999997,0.18854338,-4.489128,-0.5705083000000001,-0.22076139,-0.13356700000000002,0.3771296,2.9918717999999997,0.18401653,-0.25685558,0.31567124,-0.22123945
674.0,1.389834,-2.3289597,-0.2645593,-8.441956,18.157625,-1.8303672,3.6194344,0.4249708,3.1741127999999996,-0.45841450000000006,-0.21037668,-0.077978276,0.9675309000000001,0.33460809999999996,0.20753482,0.02964024,-1.0248725,-0.2160471
675.0,1.9249381999999997,-6.283582,0.44532153,-5.8394580000000005,15.111603,-0.65900403,19.607914,-1.0420763000000002,7.777564,-0.27179518,-0.32888454,-9.295344e-05,0.8389438,-2.6082354,0.79182744,1.0073301,-1.5825924999999998,-0.70443386
676.0,1.9877859,-7.7254906000000005,1.2126632,-3.9426517,12.012907,0.64463884,19.607914,1.0779893,-4.776432499999999,0.023863591,-0.18899639999999998,0.048470832,0.75464433,-1.9094054,1.1913333000000002,0.49267608,-1.7545509999999997,-0.46161494
677.0,0.60573304,-6.357204,1.1749545,-2.2864625,7.129933,-0.1933318,19.607914,9.139266000000001,-6.5379663,0.47162780000000004,-0.0158161,0.21706963,1.0744323,0.14371270000000003,0.9705055,0.21167809,-6.666213000000001,0.56127894
678.0,-0.16519992,-2.1948842999999996,0.7757214,-1.2569559,0.29628247,-1.3802572,19.607914,5.357026,-4.2838254000000004,0.6958154000000001,0.11307646,0.23631188,1.1504849,1.2658721000000002,0.7994631999999999,0.41204187,5.898063700000001,1.0026291999999999
679.0,-0.338181,1.3305776000000002,-0.24001873,0.42916065,-1.496376,-1.407192,15.396513,0.049679685,3.193865,0.6967316,0.19248894,0.09581289,0.6254463,0.7655735,0.7680037,-0.5366319,3.0926647000000003,0.73293203
680.0,-0.1412579,3.5093012000000003,-1.1121067,1.2892777,-2.1481974,0.07062895,11.271303,-1.0714053,0.46148238,0.54035014,0.17416298,-0.019946076,-0.3803433,0.51114815,0.70386285,-0.8008311,0.68249583,0.40734085
681.0,-0.08379706,2.8670566,-0.7858967,1.1809399999999999,-2.8245595000000003,2.0254946,9.77792,-2.3181857999999997,-0.55365914,0.27859437,0.054738835,-0.108826965,-0.9044656999999999,0.75885403,0.47112316,-0.3967437,-0.13789620000000002,0.1388656
682.0,0.05207389,1.2479776000000002,-0.33279404,0.9271546,-3.9091327000000007,2.1655555,6.115988300000001,-2.1164744,-1.4706384,0.14573121,-0.07965151,-0.13509417,-0.7074616,0.7683224,0.3562805,0.090421334,0.19899598,0.058231399999999996
683.0,0.29328972,-0.30585927,-0.20171149,0.207697,-3.8367082999999997,1.0061632,4.4238862999999995,-0.7769185000000001,-2.8526914,0.17260927,-0.07812435,-0.14120284,-0.50831956,0.56276625,0.19715011,0.47587729,0.8388774,-0.07921328400000001
684.0,0.35434186,-1.1935096,-0.6135142,-0.2621651,-3.2034418999999996,0.053869538,-2.0781669999999997,-0.18914193,-0.4441244000000001,0.20101452,0.0132,-0.15158755,-0.7318962,-0.23441288,0.06520323,0.6951779,1.2218898999999999,0.104351714
685.0,0.58119243,-1.7244238,-0.55485624,-0.2741361,-1.1019313,-0.82719666,-8.98484,-1.1133038,0.6745663000000001,0.21567528,0.042521536,-0.15922335,-0.79664797,-0.32390463,0.013585113000000001,0.5693397,1.1904303,0.24179639
686.0,0.38187516,-1.7010802999999999,-0.98461545,0.16519992,0.6901286,-1.1366472,-10.058042,-0.093373865,-4.43466,0.32257670000000005,0.00159356,-0.15189296,-0.57307124,-0.13667445,-0.14707245,0.36653242,1.3779659,0.19445434
687.0,-0.7667431,-0.29209262,-0.7553706,0.15981296,1.0606314,-0.07003039999999999,-6.892906699999999,0.44831428,-5.7825956,0.5553163000000001,-0.073237434,-0.1830471,-0.3018471,-0.45401895,-0.46930390000000005,0.06048894,1.01725,0.19781410000000002
688.0,-2.6862943,4.5154643,1.6903063999999999,-0.048482585999999994,1.2910733,-0.036511577999999996,-2.3157916000000003,1.4502877,-2.7611132,0.35403624,-0.20487889999999997,-0.12196057,-0.16165353,-0.98486084,-0.5694858,-0.077872045,-0.13270384,0.17001973
689.0,-2.835932,17.11495,0.74639237,-0.1933318,1.6675615000000001,-1.8848352,1.5759833,2.2260091,0.53570265,-0.36892277,-0.14348693,-0.44297025,-0.19861089,-0.68339884,-0.5762053,-0.038471237,-0.98638797,0.11840162
690.0,-16.47929,19.608511,1.1827357,-0.7302314999999999,2.5396495,-3.0639796,4.596867,1.9812019,1.9117701,0.91603225,0.18302053,-0.05690342599999999,-0.42096582,0.07346319400000001,-0.58506286,0.025669614,-1.2374537,0.0035589541999999997
691.0,-2.594716,19.608511,-19.13027,-0.61650693,2.333748,2.0763714,6.860584700000001,0.81043726,1.2312181999999998,-0.025921926,0.74074054,0.21523705,-0.6885248,0.4723582,-0.56062824,-0.062294982,-1.1223056,-0.05080805
692.0,-6.725312700000001,19.608511,-0.8655039000000001,-2.9969419999999998,5.303157,8.398261,6.379350700000001,-0.06584055,0.65780693,-0.63190025,0.70011795,-0.06545554,-0.02298712,-0.06642494,-0.4283759,-0.16492034,-0.655299,-0.10914568
693.0,-9.349956500000001,19.608511,2.4366987,-6.218340400000001,11.094132,-5.9023056,3.300407,-0.37529109999999993,0.43514615,0.033331998,-0.63156825,-0.057514288,0.7916017,0.080793574,-0.23595335,-0.17591591,0.108893365,-0.22154489
694.0,-5.3678,19.608511,-3.4901476000000002,-19.60911,19.608511,0.1412579,-0.5327099000000001,-0.9247603999999999,0.1436521,0.07761973,-0.6703581999999999,-0.093860775,0.17523865,0.43234652,-0.43998235,-0.11849458,0.5676532,-0.3516592
695.0,-3.192668,18.404228,-4.335301,-19.60911,19.608511,5.270835,-2.8275523,-1.1192893,-0.26156655,-0.3093634,-0.2687143,-0.1503658,-0.52786726,-1.8376287,-1.2881688,-0.09741973,0.65134174,-0.31714532
696.0,-1.1486181999999998,10.8708725,-1.7675193999999999,-18.043303,18.398243,0.3866636,-2.5983074,-1.0809821000000002,-0.3657143,-0.32096985,-0.24458513,-0.01780805,-0.06758028,-2.2301097000000003,0.25518233,-0.32618877,0.38408816,-0.24628493
697.0,2.3056161,3.0729580000000003,-2.0536265,-10.822391,17.570448000000003,-3.429694,-0.10175357,-1.3389573000000001,-0.47405192,-0.45169502,-0.17525193,0.018233001000000002,0.7540335,4.154654,0.25548774,-0.38177752,-0.05145876,-0.14335413
698.0,2.873042,-3.1070752,0.044891283,-5.854421599999999,16.104,-1.1450268999999997,8.450335,-2.9041667,9.885060000000001,-0.54301935,-0.3230813,-0.011699397,1.0588552,2.25975,0.77899927,0.48778915,-0.677901,-0.11830866
699.0,1.9021933000000002,-7.430405,0.22625206,-3.6780925000000004,13.120823999999999,0.044292733,19.607914,-5.989694,-7.807492,-0.46421772,-0.47152156,-0.0013146847,0.7916017,-1.8202189999999998,1.2176004999999999,1.3005455,-0.14217226,-0.6934383000000001
700.0,1.417966,-9.287707000000001,0.6051345,-1.6220716,8.344392,1.4101848999999997,19.607914,3.2231941,2.8107927000000004,0.02416902,-0.34293443,0.039307855,0.48708534,-2.2875311000000003,1.1870573,0.5531517,-6.8638277,-0.29423785
701.0,0.2741361,-7.235875999999999,0.7392098000000001,-1.3042414,1.5304934,-0.3890578,19.607914,11.953052,-5.919065,0.64908415,-0.14409779999999997,0.22775978,0.6932524,-0.16782857,0.886817,0.443196,1.7307404999999998,0.68345195
702.0,-0.15502456,-2.1404164,0.5734113000000001,-2.0679917000000003,-1.3084313,-1.8327613999999999,19.445107999999998,4.4424415,0.29867667,0.8696065000000001,0.06237465,0.32855254,0.7112729,1.2677047,0.8532194,-0.056186325999999995,4.0434766,0.72376907
703.0,-0.61530983,3.9833531000000004,-1.06123,-0.25797522,-2.202067,-1.8567034,12.852075,-0.52492875,2.9897593999999996,0.7544584,0.23433322,0.19141328,0.013664793,1.2423538,1.213019,-0.56106645,1.8266464,0.15199920000000003
704.0,-0.46746787,5.185242,-1.4377182,-0.3854665,-2.867655,1.6579846999999999,9.878476,-2.0434509999999997,0.92416185,0.34120809999999996,0.23219520000000002,0.14620927,-0.31742415,1.246019,1.2676915000000002,-0.59741294,0.21640565,-0.30187368
705.0,-0.47225627,4.1742907,-0.48602295,-1.2030864,-4.1503487,3.8013937000000007,6.578667599999999,-2.8898015,-0.25797522,-0.024394765,-0.022230182,-0.034606844,-0.22060204,0.76129746,1.2551687,-0.2498306,-0.5462596,-0.411524
706.0,-0.1604115,1.6597804,0.18674773,-1.7100586,-1.2982559,1.578976,4.037821299999999,-2.292448,-2.2068555,-0.1511493,-0.22564831,-0.19037747,0.13797587,0.27260527,1.2295123,-0.11055333,0.057580687,-0.15037909
707.0,0.31483752,-1.1097125,0.5835866999999999,-1.0959458,0.53330845,0.5129577000000001,-1.7872716,-0.6775591,-1.2491747,-0.15389821,-0.23542215,-0.22244789999999998,-0.7755731,-0.1803513,0.38590747,0.07912032,1.1601924,0.23935293
708.0,0.8403648000000001,-2.4061728,0.039504327,-0.48362875,0.020350715,-1.1839328000000002,-8.751406,-0.260968,-0.09636662,-0.08487043,-0.16669981,-0.27131712,-1.4649346,-0.62750465,-0.6922696999999999,0.26268533,1.1195699,0.49988693
709.0,0.65541273,-3.151368,-0.30765492,0.3866636,0.39564183,-0.320823,-9.757569,0.96187055,-1.5586253,0.028750509,-0.106529586,-0.24566078,-1.4853985,-0.07680965,-1.0288564,0.5305496999999999,0.7124283,0.52340525
